phone_id,name,price,brand_id,os_id,ratings_count,url
62,SAMSUNG Galaxy S23 5G (128GB 8GB) 6.1 AMOLED 50MP 8K Camera Global Volte (International Model Fully Unlocked for AT&T Verizon T-Mobile Global 5G) S911W (w/ 25W Fast Charger Phantom Black),334.0,1,14,138,https://www.amazon.com/SAMSUNG-International-Unlocked-Verizon-T-Mobile/dp/B0BQ4YCB92/ref=sr_1_97?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
63,SAMSUNG Galaxy S23 5G (128GB 8GB) 6.1 AMOLED 50MP 8K Camera Global Volte (International Model Fully Unlocked for AT&T Verizon T-Mobile Global 5G) S911W (w/ 25W Fast Charger Phantom Black),505.0,1,14,138,https://www.amazon.com/SAMSUNG-International-Unlocked-Verizon-T-Mobile/dp/B0BQ4YCB92/ref=sr_1_96?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung+phone&qid=1781450898
64,Samsung Galaxy A07 4G Ai (Compatible only with T-Mobile Mint Tello & Global) (128GB + 4GB) Unlocked SM-A075/DS Dual Sim Warranty Latin America 6.7 50MP Dual Cam (Violet SM-A075MLVGGTO),380.0,1,5,19,https://www.amazon.com/Samsung-Compatible-T-Mobile-Unlocked-SM-A075MLVGGTO/dp/B0FT73SHX3/ref=sr_1_95?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung%2Bphone&qid=1781450898&th=1
65,Samsung Galaxy A36 5G 128GB Awesome Black - Unlocked (Renewed),861.0,1,7,116,https://www.amazon.com/Samsung-Galaxy-128GB-Awesome-Black/dp/B0FDDKNY2T/ref=sr_1_94?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung+phone&qid=1781450898
66,Samsung Galaxy A42 5G 128GB Black - Unlocked (Renewed),687.0,1,2,1389,https://www.amazon.com/Unlocked-Samsung-A42-128GB-SM-A426UZABXAA/dp/B097C3TS3Q/ref=sr_1_93?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung+phone&qid=1781450898
67,Samsung Galaxy A35 5G 128GB Awesome Navy - Unlocked (Renewed),301.0,1,7,136,https://www.amazon.com/SAMSUNG-Galaxy-A35-Smartphone-Expandable/dp/B0D7WFLK1Q/ref=sr_1_92?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung+phone&qid=1781450898
68,SAMSUNG Galaxy A36 5G 2025 | 256GB Dual SIM | 6.7 120Hz AMOLED IP67 Water Resistant Android 15 | International Model Factory Unlocked for T-Mobile & Global | 25W Fast Charger Bundle (Awesome Lime),689.0,1,9,39,https://www.amazon.com/SAMSUNG-Resistant-International-Unlocked-T-Mobile/dp/B0F498NWDF/ref=sr_1_91?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung+phone&qid=1781450898
69,Samsung Galaxy A15 5G 128GB Blue Black - Unlocked (International Version) (Renewed),865.0,1,17,843,https://www.amazon.com/SAMSUNG-Galaxy-A15-5G-International/dp/B0D2M2N6RK/ref=sr_1_90?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung%2Bphone&qid=1781450898&th=1
70,Samsung Galaxy Note 9 128GB Lavender Purple - Unlocked (Renewed),405.0,1,18,10087,https://www.amazon.com/Samsung-Unlocked-Warranty-Certified-Refurbished/dp/B07H8PXT7K/ref=sr_1_89?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung%2Bphone&qid=1781450898&th=1
71,Samsung Galaxy Note 20 Ultra 128GB Mystic Black - Unlocked (Renewed),776.0,1,7,2729,https://www.amazon.com/Samsung-Galaxy-Unlocked-Android-Smartphone/dp/B08HL64JS8/ref=sr_1_88?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung+phone&qid=1781450898
72,Samsung Galaxy S23 Ultra 5G 512GB Lavender - Unlocked (Renewed),701.0,1,7,513,https://www.amazon.com/SAMSUNG-Galaxy-Ultra-Factory-Unlocked/dp/B0C516QHXS/ref=sr_1_87?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung%2Bphone&qid=1781450898&th=1
73,Samsung Galaxy A36 5G 2025 | 128GB Dual SIM | 6.7 120Hz AMOLED IP67 Water Resistant Android 15 | International Model Factory Unlocked for T-Mobile & Global | 25W Fast Charger Bundle (Lavender),855.0,1,9,9,https://www.amazon.com/SAMSUNG-Resistant-International-Unlocked-T-Mobile/dp/B0F497V8K4/ref=sr_1_86?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung+phone&qid=1781450898
74,Samsung Galaxy Note 20 5G 128GB Mystic Gray - Unlocked (Renewed),461.0,1,7,2749,https://www.amazon.com/Samsung-Galaxy-Note-128GB-Mystic/dp/B08HQZC2XK/ref=sr_1_85?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung+phone&qid=1781450898
75,Samsung Galaxy A56 5G Cell Phone 128GB AI Smartphone Unlocked Android AI Photo Edits Large Screen Long Battery Life 2025 US 1 Yr Manufacturer Warranty Awesome Graphite,501.0,1,19,256,https://www.amazon.com/Samsung-Smartphone-Unlocked-Manufacturer-Warranty/dp/B0FB48RFL5/ref=sr_1_84?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung%2Bphone&qid=1781450898&th=1
76,SAMSUNG Galaxy S21+ Plus 5G US Version 128GB Phantom Black - Unlocked (Renewed),569.0,1,7,3002,https://www.amazon.com/Samsung-Galaxy-S21-5G-Version/dp/B08WHKF6RJ/ref=sr_1_83?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung+phone&qid=1781450898
77,Samsung Galaxy S20 FE 5G 128GB Cloud Navy - Unlocked (Renewed),570.0,1,1,5515,https://www.amazon.com/Samsung-Galaxy-S20-FE-128GB/dp/B08L34JQ9C/ref=sr_1_82?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung+phone&qid=1781450898
78,Samsung Galaxy S22+ Plus 5G US Version 256GB Phantom White - Unlocked (Renewed),755.0,1,11,273,https://www.amazon.com/Samsung-Smartphone-Unlocked-Brightest-Processor/dp/B09VP3PYVP/ref=sr_1_81?dib=eyJ2IjoiMSJ9.oDCnONGsQ5YiE4CpLqy8anzhKXCIsL6o-x07qhHebTr4AU_EJjSX-EM8j1qypcsGOhXDUFDy7f5rzYFjiM9kLNEtr6J9BSVwmyFvsZrfwquusLeyGu2xBvqPS8dCrl9_ZrL_A8aHlJFB_g_5XUNwnqN6HCijyaa5RnOPjAbGSAIGOLpd-YPrBZs5TWS81qiWKjr9nIsZGB2W48h8YdPdIrL-N3T2hz22gey3I3pOlQQ.Wg5EGn7BAtS0MjGHnDWuCr-RRlBUIHH2r-nHxBlj_vE&dib_tag=se&keywords=samsung+phone&qid=1781450898
79,6.6” HD+ Cell Phone 4G Android 12 Smart Phone Octa-Core 6(3+3)+16GB Expand 512GB Dual Nano SIM Unlocked Android Phones Face ID Smartphones Unlocked Cheap (Pale Gold),761.0,5,11,15,https://www.amazon.com/Zolykool-Android-Octa-Core-Unlocked-Smartphones/dp/B0GHRD5W5L/ref=sxbs_pa_sp_search_thematic_btf_sspa?content-id=amzn1.sym.2fa0bf97-28e9-4900-9b17-5084270e6a7e%3Aamzn1.sym.2fa0bf97-28e9-4900-9b17-5084270e6a7e&cv_ct_cx=samsung%2Bphone&keywords=samsung%2Bphone&pd_rd_i=B0GHRD5W5L&pd_rd_r=b8d97d96-a282-4372-9391-e2ce1f7b6a52&pd_rd_w=TLkWp&pd_rd_wg=S82Nv&pf_rd_p=2fa0bf97-28e9-4900-9b17-5084270e6a7e&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-69-00f96236-6fb3-4e90-80da-273d1668ad7d-spons&aref=X3nkXkDL4h&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm&th=1
80,Gitryin Portable Micro USB Charger Retractable Wall Charger with 33.5in Charging Cable 40W Fast Charging Block with USB C Port Compatible with Samsung Galaxy S7 S6 J8 J7 Note 5KindleLGPS4Camera,551.0,6,4,56,https://www.amazon.com/Gitryin-Portable-Retractable-Charging-Compatible/dp/B0DXV29ZJ7/ref=sxbs_pa_sp_search_thematic_btf_sspa?content-id=amzn1.sym.2fa0bf97-28e9-4900-9b17-5084270e6a7e%3Aamzn1.sym.2fa0bf97-28e9-4900-9b17-5084270e6a7e&cv_ct_cx=samsung+phone&keywords=samsung+phone&pd_rd_i=B0DXV29ZJ7&pd_rd_r=b8d97d96-a282-4372-9391-e2ce1f7b6a52&pd_rd_w=TLkWp&pd_rd_wg=S82Nv&pf_rd_p=2fa0bf97-28e9-4900-9b17-5084270e6a7e&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-68-00f96236-6fb3-4e90-80da-273d1668ad7d-spons&aref=6QZCGpFvKv&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm&psc=1
81,SUPCASE for Samsung Galaxy S26 Ultra Case with Stand & Belt-Clip (Unicorn Beetle Pro) [2 Tempered Glass Screen Protectors & Front Frame] Military-Grade Protective Phone Case for S26 Ultra Black,595.0,7,4,3108,https://www.amazon.com/SUPCASE-Belt-Clip-Protectors-Military-Grade-Protective/dp/B0G5YVD787/ref=sxbs_pa_sp_search_thematic_btf_sspa?content-id=amzn1.sym.2fa0bf97-28e9-4900-9b17-5084270e6a7e%3Aamzn1.sym.2fa0bf97-28e9-4900-9b17-5084270e6a7e&cv_ct_cx=samsung%2Bphone&keywords=samsung%2Bphone&pd_rd_i=B0G5YVD787&pd_rd_r=b8d97d96-a282-4372-9391-e2ce1f7b6a52&pd_rd_w=TLkWp&pd_rd_wg=S82Nv&pf_rd_p=2fa0bf97-28e9-4900-9b17-5084270e6a7e&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-67-00f96236-6fb3-4e90-80da-273d1668ad7d-spons&aref=K4Dt87xX3z&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm&th=1
82,andobil Upgraded 15 Cup Holder Phone Holder 【Solidest & Adjustable】 Military-Grade Long Gooseneck Cup Phone Holders for Your Car Truck Car Phone Holder for iPhone 17 Pro Max 16 15 14/Samsung/Pixel,637.0,8,4,4534,https://www.amazon.com/andobil-Upgraded-%E3%80%90Solidest-Adjustable%E3%80%91Military-Grade-Gooseneck/dp/B08KT21TB7/ref=sxbs_pa_sp_search_thematic_btf_sspa?content-id=amzn1.sym.2fa0bf97-28e9-4900-9b17-5084270e6a7e%3Aamzn1.sym.2fa0bf97-28e9-4900-9b17-5084270e6a7e&cv_ct_cx=samsung+phone&keywords=samsung+phone&pd_rd_i=B08KT21TB7&pd_rd_r=b8d97d96-a282-4372-9391-e2ce1f7b6a52&pd_rd_w=TLkWp&pd_rd_wg=S82Nv&pf_rd_p=2fa0bf97-28e9-4900-9b17-5084270e6a7e&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-66-00f96236-6fb3-4e90-80da-273d1668ad7d-spons&aref=FHgcNsliPR&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm&psc=1
83,ANTSHARE IP68 Waterproof Case for Samsung Galaxy S26 Ultra [2026] - MagSafe Compatible Built-in Screen/Lens Protector - Shockproof Full Body Protection for Swimming/Outdoor Black/Clear,352.0,9,4,10396,https://www.amazon.com/ANTSHARE-Waterproof-Samsung-Galaxy-Built/dp/B0GF1K33N5/ref=sxbs_pa_sp_search_thematic_btf_sspa?content-id=amzn1.sym.2fa0bf97-28e9-4900-9b17-5084270e6a7e%3Aamzn1.sym.2fa0bf97-28e9-4900-9b17-5084270e6a7e&cv_ct_cx=samsung%2Bphone&keywords=samsung%2Bphone&pd_rd_i=B0GF1K33N5&pd_rd_r=b8d97d96-a282-4372-9391-e2ce1f7b6a52&pd_rd_w=TLkWp&pd_rd_wg=S82Nv&pf_rd_p=2fa0bf97-28e9-4900-9b17-5084270e6a7e&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-65-00f96236-6fb3-4e90-80da-273d1668ad7d-spons&aref=DbnlseDxXf&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm&th=1
84,Samsung Galaxy A32 5G (64GB 4GB) 6.5 90Hz Display 48MP Quad Camera All Day Battery GSM (T-Mobile Unlocked for AT&T Metro Global) 4G LTE A326U (Awesome Black),516.0,1,2,89,https://www.amazon.com/Samsung-Display-Battery-T-Mobile-Unlocked/dp/B09B19KMZY/ref=sr_1_86_sspa?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung+phone&qid=1781450894&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
85,OtterBox Samsung Galaxy S25+ and S24+ Defender Series Case - Black,487.0,2,4,3737,https://www.amazon.com/OtterBox-Samsung-Galaxy-Defender-Case/dp/B0DP3G2T9J/ref=sr_1_85_sspa?dib=eyJ2IjoiMSJ9.nQRM20et20Sdpy02V9Th2CyCiUYpK5aPWOo_tMQP0mrPLtWlsTkNg267MmRZgC6i-iAPec_YTMMlzj16VLqixR_IQ6WBLCnMYEebib3I5WSloPsUrvFM7gQsPvzdjnnMtBemcQKEHUHUeiKCHm-H6RRrPNtUT-4DzLkU7hhaLhylvQcOnKjfVqTz7e3igypz0hnPD15DB8rUj0cvR9JqTH-JQzxfLBSwj-3iP64wGSI.ObihfHZHuGLBPwytyXhGrI0mnkvzDRIL5fz-CYSkQcQ&dib_tag=se&keywords=samsung%2Bphone&qid=1781450894&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&th=1
86,for Samsung Galaxy S24 Ultra CaseCompatible with Magsafe [Wireless Charging]with 360°Rotatable Magnetic Ring StandMatte Translucent Slim Soft Edge Phone KickstandBlack,679.0,10,4,247,https://www.amazon.com/YOOVEI-Compatible-360%C2%B0Rotatable-Translucent-Kickstand/dp/B0DDC1HH8B/ref=sxin_33_pa_sp_search_thematic_sspa?content-id=amzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667%3Aamzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667&cv_ct_cx=samsung%2Bphone&keywords=samsung%2Bphone&pd_rd_i=B0DDC1HH8B&pd_rd_r=2f46225c-d7d4-400b-b311-c58d565f3df8&pd_rd_w=nhKHI&pd_rd_wg=MehRo&pf_rd_p=a6b4529a-c41f-4cb8-b893-3e18e4cfe667&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-69-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons&aref=9nXHKijZEJ&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&th=1
87,Motorola razr+ | 2023 | Unlocked | Made for US 8/256 | 32 MPCamera |Blue,792.0,11,14,890,https://www.amazon.com/Motorola-razr-Unlocked-MPCamera-73-95x170-83x6-99mm/dp/B0C2X87QW4/ref=sxin_33_pa_sp_search_thematic_sspa?content-id=amzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667%3Aamzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667&cv_ct_cx=samsung+phone&keywords=samsung+phone&pd_rd_i=B0C2X87QW4&pd_rd_r=2f46225c-d7d4-400b-b311-c58d565f3df8&pd_rd_w=nhKHI&pd_rd_wg=MehRo&pf_rd_p=a6b4529a-c41f-4cb8-b893-3e18e4cfe667&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-68-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons&aref=1eAOXfFLLK&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&psc=1
88,SURITCH for Samsung Galaxy S26 Plus Phone Case Magnetic Protective Cover with Camera Cover & Adjustable Metal Kickstand for Galaxy S26 Plus -Black,340.0,12,4,3459,https://www.amazon.com/SURITCH-Samsung-Galaxy-S26-Plus/dp/B0GJ8VX66H/ref=sxin_33_pa_sp_search_thematic_sspa?content-id=amzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667%3Aamzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667&cv_ct_cx=samsung%2Bphone&keywords=samsung%2Bphone&pd_rd_i=B0GJ8VX66H&pd_rd_r=2f46225c-d7d4-400b-b311-c58d565f3df8&pd_rd_w=nhKHI&pd_rd_wg=MehRo&pf_rd_p=a6b4529a-c41f-4cb8-b893-3e18e4cfe667&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-67-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons&aref=H6cu0TxqTM&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&th=1
89,SUPCASE for Samsung Galaxy S26 Ultra Case with Stand & Belt-Clip (Unicorn Beetle Pro) [2 Tempered Glass Screen Protectors & Front Frame] Military-Grade Protective Phone Case for S26 Ultra Black,456.0,7,4,3108,https://www.amazon.com/SUPCASE-Belt-Clip-Protectors-Military-Grade-Protective/dp/B0G5YVD787/ref=sxin_33_pa_sp_search_thematic_sspa?content-id=amzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667%3Aamzn1.sym.a6b4529a-c41f-4cb8-b893-3e18e4cfe667&cv_ct_cx=samsung%2Bphone&keywords=samsung%2Bphone&pd_rd_i=B0G5YVD787&pd_rd_r=2f46225c-d7d4-400b-b311-c58d565f3df8&pd_rd_w=nhKHI&pd_rd_wg=MehRo&pf_rd_p=a6b4529a-c41f-4cb8-b893-3e18e4cfe667&pf_rd_r=JNF57XHYWF54BZA428ZG&qid=1781450894&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-66-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons&aref=K4Dt87xX3z&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&th=1
